,worker_id,rev_id,quoting_attack,recipient_attack,third_party_attack,other_attack,attack,gender,english_first_language,age_group,education
1014,1672,99403391710,0.0,5.0,3.0,0.0,7.0,male,1,30-45,doctorate
1015,1674,81505167973,0.0,10.0,4.0,2.0,16.0,female,0,30-45,bachelors
1016,1678,212456211488,2.0,51.0,11.0,14.0,71.0,male,0,30-45,hs
1017,1679,70408057393,0.0,20.0,18.0,25.0,49.0,male,0,30-45,bachelors
1018,1680,206974591687,8.0,95.0,20.0,19.0,134.0,male,0,30-45,bachelors
1019,1683,203266233146,2.0,177.0,67.0,33.0,204.0,male,0,18-30,bachelors
1020,1684,36039936636,4.0,9.0,13.0,3.0,14.0,male,1,18-30,bachelors
1021,1685,84058319170,4.0,52.0,14.0,1.0,71.0,male,0,18-30,hs
1022,1687,1687079792,0.0,0.0,1.0,0.0,1.0,male,0,18-30,hs
1023,1689,53785872427,13.0,13.0,0.0,0.0,13.0,male,0,18-30,masters
1024,1690,76497828264,0.0,0.0,0.0,7.0,7.0,male,0,18-30,hs
1025,1692,12852923213,0.0,0.0,0.0,1.0,1.0,male,0,18-30,masters
1026,1693,139054345088,88.0,46.0,6.0,3.0,143.0,female,0,30-45,bachelors
1027,1695,106484144107,1.0,20.0,19.0,3.0,43.0,male,0,18-30,bachelors
1028,1696,57342143682,0.0,8.0,5.0,7.0,19.0,female,1,45-60,bachelors
1029,1704,102988269626,0.0,19.0,0.0,0.0,19.0,male,0,30-45,professional
1030,1708,13291460118,0.0,0.0,0.0,6.0,6.0,female,0,30-45,bachelors
1031,1710,51239759772,4.0,1.0,4.0,14.0,23.0,female,0,18-30,hs
1032,1712,141945778940,1.0,43.0,0.0,10.0,54.0,male,0,30-45,professional
1033,1713,54501463428,0.0,4.0,7.0,0.0,11.0,female,0,18-30,hs
1034,1715,161029244163,0.0,96.0,52.0,17.0,142.0,female,0,18-30,masters
1035,1718,74702650843,0.0,6.0,2.0,7.0,15.0,male,0,18-30,bachelors
1036,1720,83087867919,5.0,0.0,0.0,8.0,8.0,male,0,18-30,hs
1037,1723,46678328238,11.0,18.0,0.0,10.0,37.0,male,0,45-60,professional
1038,1724,143067126386,0.0,62.0,3.0,1.0,66.0,male,0,18-30,masters
1039,1725,165482634874,0.0,59.0,21.0,0.0,80.0,female,0,18-30,bachelors
1040,1726,51585389848,6.0,11.0,4.0,2.0,23.0,female,0,30-45,masters
1041,1729,73942789368,0.0,25.0,8.0,3.0,35.0,male,0,,bachelors
1042,1730,107885472853,0.0,41.0,14.0,2.0,55.0,female,0,30-45,professional
1043,1731,168844345427,0.0,34.0,9.0,58.0,101.0,male,0,30-45,hs
1044,1732,83135054382,0.0,9.0,9.0,31.0,46.0,female,0,18-30,bachelors
1045,1733,250971789322,1.0,99.0,17.0,52.0,169.0,female,0,30-45,hs
1046,1734,101342441988,0.0,42.0,31.0,3.0,69.0,male,0,18-30,hs
1047,1736,49906879778,0.0,14.0,10.0,1.0,25.0,female,0,18-30,masters
1048,1738,69796716627,14.0,9.0,12.0,0.0,35.0,male,0,30-45,masters
1049,1740,86907682934,0.0,6.0,1.0,0.0,6.0,male,0,18-30,masters
1050,1742,53444441724,2.0,19.0,1.0,3.0,25.0,female,0,30-45,bachelors
1051,1743,25698837539,2.0,4.0,4.0,2.0,12.0,male,0,18-30,bachelors
1052,1744,109611582629,0.0,3.0,7.0,2.0,12.0,male,0,18-30,masters
1053,1746,21938120343,1.0,10.0,5.0,4.0,20.0,female,0,30-45,hs
1054,1747,74335893638,1.0,30.0,28.0,0.0,30.0,male,1,30-45,doctorate
1055,1749,26090142860,0.0,3.0,4.0,0.0,6.0,female,1,18-30,bachelors
1056,1750,134751574009,1.0,35.0,9.0,24.0,69.0,male,0,30-45,bachelors
1057,1751,47130391771,2.0,3.0,29.0,46.0,51.0,male,0,45-60,professional
1058,1753,51581698510,16.0,16.0,0.0,1.0,33.0,male,0,18-30,hs
1059,1754,23827121025,3.0,3.0,2.0,2.0,4.0,male,0,30-45,masters
1060,1755,75068048830,1.0,20.0,6.0,0.0,27.0,male,0,18-30,bachelors
1061,1758,50652060507,1.0,4.0,4.0,1.0,10.0,female,0,18-30,hs
1062,1760,133581309894,1.0,77.0,20.0,3.0,101.0,male,0,18-30,masters
1063,1762,80522586669,0.0,21.0,13.0,5.0,38.0,female,0,30-45,bachelors
1064,1763,6203125597,0.0,0.0,0.0,0.0,0.0,male,0,18-30,masters
1065,1764,81197209282,0.0,16.0,3.0,8.0,24.0,male,0,45-60,some
1066,1765,60367578574,0.0,0.0,1.0,6.0,7.0,male,0,30-45,masters
1067,1766,106690837987,0.0,13.0,4.0,0.0,17.0,male,0,30-45,bachelors
1068,1768,75668286778,4.0,35.0,4.0,0.0,43.0,male,0,30-45,hs
1069,1770,117268997119,0.0,8.0,5.0,3.0,16.0,male,0,18-30,hs
1070,1771,82395425751,0.0,5.0,4.0,31.0,33.0,male,0,18-30,hs
1071,1772,182761928084,0.0,67.0,18.0,2.0,86.0,female,0,18-30,masters
1072,1775,132169831122,1.0,38.0,11.0,36.0,86.0,male,0,18-30,bachelors
1073,1778,127663517597,0.0,14.0,2.0,1.0,17.0,male,0,30-45,bachelors
1074,1780,81787857898,12.0,8.0,1.0,8.0,27.0,female,0,18-30,bachelors
1075,1781,158067922572,0.0,74.0,11.0,0.0,85.0,male,0,18-30,hs
1076,1783,82343704995,0.0,1.0,0.0,1.0,2.0,male,0,30-45,masters
1077,1785,51867456805,0.0,5.0,0.0,1.0,6.0,female,1,45-60,bachelors
1078,1786,30759454458,1.0,1.0,0.0,0.0,2.0,male,0,30-45,bachelors
1079,1787,102870980496,1.0,16.0,9.0,8.0,27.0,female,0,18-30,bachelors
1080,1788,26790572904,2.0,2.0,2.0,2.0,2.0,male,1,30-45,hs
1081,1790,72912376662,1.0,22.0,4.0,0.0,27.0,male,0,30-45,bachelors
1082,1791,50793836165,1.0,5.0,3.0,0.0,9.0,male,0,30-45,hs
1083,1793,60577518023,14.0,14.0,2.0,3.0,33.0,male,0,18-30,bachelors
1084,1794,53808911423,1.0,15.0,3.0,1.0,20.0,male,0,18-30,hs
1085,1796,95348269695,0.0,20.0,13.0,6.0,38.0,male,1,30-45,hs
1086,1797,18864118746,3.0,10.0,5.0,0.0,18.0,male,0,18-30,bachelors
1087,1798,126113222349,0.0,15.0,5.0,0.0,20.0,male,0,18-30,masters
1088,1799,111851398622,5.0,45.0,4.0,5.0,59.0,female,0,18-30,masters
1089,1801,99261184456,0.0,48.0,23.0,2.0,71.0,female,0,18-30,bachelors
1090,1802,215995917757,0.0,82.0,14.0,0.0,96.0,male,0,30-45,hs
1091,1803,115854505400,0.0,29.0,13.0,27.0,66.0,female,0,45-60,hs
1092,1806,242394365577,58.0,106.0,63.0,167.0,237.0,male,0,18-30,hs
1093,1807,62732412581,0.0,37.0,2.0,25.0,64.0,male,0,18-30,professional
1094,1808,25692786508,0.0,1.0,0.0,1.0,2.0,male,0,30-45,professional
1095,1809,178480217660,0.0,73.0,16.0,4.0,91.0,female,0,30-45,masters
1096,1814,54712113848,1.0,2.0,3.0,1.0,7.0,male,0,18-30,bachelors
1097,1815,189350873258,0.0,121.0,35.0,0.0,140.0,male,0,30-45,bachelors
1098,1816,21476708083,0.0,5.0,3.0,2.0,10.0,male,0,18-30,bachelors
1099,1817,34017329843,2.0,6.0,5.0,2.0,15.0,female,0,30-45,some
1100,1818,133211264935,6.0,44.0,7.0,13.0,70.0,female,0,30-45,bachelors
1101,1819,124855909505,0.0,84.0,23.0,8.0,110.0,female,0,Over 60,some
1102,1821,227891276257,1.0,64.0,3.0,64.0,70.0,female,0,30-45,bachelors
1103,1822,127854920618,0.0,76.0,3.0,7.0,86.0,female,1,30-45,bachelors
1104,1824,192190089213,2.0,89.0,27.0,2.0,120.0,female,0,30-45,some
1105,1827,79285881089,0.0,7.0,1.0,1.0,9.0,male,0,18-30,bachelors
1106,1828,157818803606,0.0,31.0,0.0,26.0,57.0,male,1,18-30,masters
1107,1829,26033430987,0.0,0.0,0.0,2.0,2.0,male,0,18-30,hs
1108,1830,75101049083,0.0,37.0,5.0,7.0,49.0,female,0,18-30,hs
1109,1832,105589002629,1.0,18.0,1.0,0.0,20.0,male,0,45-60,hs
1110,1834,201750454254,0.0,192.0,6.0,1.0,199.0,male,0,30-45,masters
1111,1836,53948359180,0.0,5.0,2.0,0.0,7.0,female,1,30-45,hs
1112,1837,131063473734,0.0,35.0,3.0,103.0,141.0,male,0,18-30,masters
1113,1839,38840181230,0.0,5.0,1.0,0.0,6.0,female,0,18-30,masters
1114,1840,211201077029,0.0,128.0,27.0,7.0,162.0,male,0,45-60,hs
1115,1841,131815409026,0.0,62.0,8.0,5.0,71.0,male,0,18-30,bachelors
1116,1843,79071273553,1.0,9.0,1.0,25.0,36.0,male,0,30-45,professional
1117,1845,98518712325,4.0,7.0,5.0,4.0,20.0,male,0,18-30,bachelors
1118,1846,106749486858,1.0,17.0,10.0,0.0,27.0,female,0,18-30,bachelors
1119,1848,56148112637,1.0,5.0,8.0,3.0,16.0,male,0,18-30,bachelors
1120,1849,77099354034,0.0,5.0,0.0,23.0,28.0,male,0,30-45,masters
1121,1852,173446968354,1.0,73.0,14.0,4.0,92.0,male,0,30-45,hs
1122,1853,98635053196,1.0,10.0,6.0,0.0,17.0,male,0,30-45,hs
1123,1855,25649306290,1.0,2.0,1.0,1.0,5.0,female,0,18-30,hs
1124,1856,155767039572,2.0,66.0,28.0,3.0,94.0,male,0,18-30,hs
1125,1858,27918715122,0.0,4.0,2.0,0.0,6.0,male,0,18-30,masters
1126,1859,38533372598,1.0,10.0,2.0,1.0,14.0,male,0,30-45,masters
1127,1862,156332163213,0.0,38.0,11.0,9.0,49.0,female,0,30-45,professional
1128,1864,184209007314,6.0,36.0,21.0,11.0,61.0,male,0,30-45,professional
1129,1865,27364326669,0.0,0.0,3.0,3.0,6.0,male,0,18-30,hs
1130,1868,149982113506,1.0,36.0,7.0,76.0,96.0,male,0,18-30,hs
1131,1869,94417264775,3.0,22.0,5.0,1.0,28.0,male,0,18-30,bachelors
1132,1874,35024814508,0.0,27.0,5.0,2.0,34.0,male,1,45-60,hs
1133,1878,48800984847,0.0,16.0,2.0,4.0,21.0,male,0,18-30,hs
1134,1879,108685786443,3.0,24.0,4.0,28.0,59.0,female,0,30-45,professional
1135,1885,106291037210,3.0,52.0,38.0,7.0,94.0,male,0,18-30,hs
1136,1887,209442685070,3.0,76.0,18.0,37.0,134.0,male,0,30-45,masters
1137,1889,77257594351,9.0,31.0,8.0,5.0,53.0,male,0,18-30,bachelors
1138,1890,80351304824,2.0,4.0,1.0,0.0,7.0,male,0,18-30,hs
1139,1891,155574390626,0.0,35.0,35.0,1.0,36.0,female,0,18-30,bachelors
1140,1893,130267642896,1.0,36.0,15.0,7.0,57.0,male,0,,masters
1141,1894,61568317212,0.0,20.0,0.0,1.0,21.0,female,0,18-30,bachelors
1142,1898,191111590926,0.0,48.0,0.0,0.0,48.0,male,0,18-30,bachelors
1143,1899,42733077741,1.0,17.0,8.0,0.0,26.0,male,0,45-60,bachelors
1144,1900,6171116619,0.0,0.0,0.0,5.0,5.0,female,0,30-45,bachelors
1145,1901,232832497351,2.0,98.0,13.0,11.0,123.0,male,0,30-45,professional
1146,1903,74100529548,4.0,43.0,27.0,1.0,73.0,female,1,Over 60,professional
1147,1904,5892370770,5.0,2.0,1.0,8.0,12.0,male,0,18-30,bachelors
1148,1906,199943910819,7.0,118.0,17.0,9.0,149.0,female,0,18-30,bachelors
1149,1907,48169904420,4.0,31.0,5.0,1.0,41.0,male,0,18-30,bachelors
1150,1908,21780237110,0.0,18.0,2.0,10.0,28.0,male,0,18-30,masters
1151,1909,177615763090,1.0,89.0,1.0,40.0,130.0,male,0,18-30,bachelors
1152,1910,117017777105,1.0,59.0,14.0,4.0,77.0,female,1,Over 60,hs
1153,1912,235028761974,0.0,100.0,19.0,32.0,151.0,male,0,,some
1154,1917,74833957783,5.0,7.0,15.0,4.0,30.0,female,0,18-30,hs
1155,1920,80767883985,0.0,5.0,1.0,0.0,6.0,female,0,45-60,hs
1156,1921,136254439431,0.0,52.0,13.0,0.0,65.0,female,0,30-45,professional
1157,1925,114609726999,1.0,3.0,0.0,101.0,105.0,female,0,30-45,hs
1158,1928,59613671391,2.0,5.0,2.0,16.0,25.0,male,0,18-30,some
1159,1929,55192215372,1.0,3.0,0.0,0.0,3.0,male,0,Under 18,hs
1160,1930,34834789300,0.0,0.0,0.0,2.0,2.0,female,0,30-45,bachelors
1161,1931,228374269369,3.0,190.0,21.0,4.0,218.0,male,0,30-45,bachelors
1162,1933,65623174534,0.0,7.0,0.0,0.0,7.0,male,0,18-30,bachelors
1163,1934,173304024909,1.0,82.0,22.0,45.0,148.0,male,0,45-60,professional
1164,1935,128451854122,0.0,70.0,17.0,5.0,92.0,male,0,30-45,masters
1165,1936,320243112598,9.0,113.0,4.0,36.0,161.0,male,0,18-30,professional
1166,1940,22929440255,0.0,3.0,0.0,7.0,10.0,male,0,18-30,bachelors
1167,1942,91312122952,0.0,6.0,0.0,12.0,15.0,male,0,30-45,hs
1168,1944,201365365599,1.0,30.0,8.0,18.0,57.0,male,0,30-45,masters
1169,1945,89219763057,1.0,10.0,4.0,2.0,16.0,male,0,18-30,hs
1170,1946,196936585866,2.0,64.0,10.0,4.0,79.0,male,0,18-30,masters
1171,1949,8458271907,0.0,6.0,0.0,0.0,6.0,female,1,18-30,hs
1172,1951,163588734434,4.0,26.0,11.0,1.0,40.0,male,0,18-30,bachelors
1173,1952,84683342130,3.0,55.0,15.0,0.0,73.0,male,0,18-30,masters
1174,1956,113053887893,79.0,45.0,20.0,13.0,148.0,female,0,18-30,masters
1175,1958,103266651611,2.0,40.0,9.0,1.0,52.0,female,0,18-30,hs
1176,1959,29421664557,0.0,1.0,0.0,0.0,1.0,female,0,30-45,professional
1177,1961,43921361010,1.0,10.0,3.0,1.0,14.0,female,1,30-45,masters
1178,1963,57218935547,0.0,9.0,0.0,0.0,9.0,male,0,18-30,hs
1179,1966,127816013639,0.0,45.0,13.0,0.0,58.0,male,0,18-30,hs
1180,1967,62183598391,1.0,49.0,11.0,3.0,61.0,female,0,30-45,professional
1181,1968,101465004375,0.0,29.0,24.0,8.0,60.0,male,1,18-30,hs
1182,1971,81100803972,1.0,32.0,12.0,5.0,48.0,male,1,18-30,bachelors
1183,1973,78511212099,0.0,4.0,4.0,2.0,10.0,male,0,30-45,hs
1184,1974,4028211738,0.0,0.0,0.0,0.0,0.0,male,1,18-30,hs
1185,1978,77140409045,0.0,18.0,16.0,4.0,38.0,female,0,30-45,hs
1186,1982,31428263773,0.0,0.0,1.0,3.0,4.0,female,0,18-30,masters
1187,1983,61822755630,1.0,13.0,3.0,5.0,17.0,female,1,30-45,hs
1188,1986,127867209959,0.0,45.0,45.0,0.0,45.0,female,0,18-30,bachelors
1189,1989,57061657625,1.0,4.0,1.0,5.0,11.0,male,0,Under 18,hs
1190,1990,134495422275,0.0,12.0,0.0,12.0,17.0,male,0,18-30,bachelors
1191,1991,197610363764,22.0,96.0,28.0,4.0,140.0,female,0,30-45,bachelors
1192,1994,155648196955,1.0,96.0,11.0,0.0,108.0,male,0,18-30,bachelors
1193,1995,59077361592,1.0,13.0,9.0,0.0,23.0,male,0,30-45,professional
1194,1998,52406310935,0.0,11.0,6.0,0.0,17.0,female,0,45-60,bachelors
1195,1999,54818901307,1.0,3.0,3.0,1.0,8.0,female,0,18-30,some
1196,2002,97006776478,0.0,11.0,14.0,6.0,30.0,male,0,30-45,professional
1197,2005,78844391089,1.0,9.0,8.0,4.0,22.0,male,0,18-30,hs
1198,2006,121870358200,0.0,11.0,11.0,2.0,13.0,female,0,18-30,bachelors
1199,2007,142855160747,0.0,65.0,65.0,0.0,65.0,female,0,18-30,hs
1200,2010,83183153658,0.0,59.0,6.0,7.0,72.0,male,0,30-45,professional
1201,2012,79403870583,0.0,8.0,8.0,2.0,18.0,female,0,18-30,masters
1202,2013,79371239787,0.0,5.0,3.0,0.0,8.0,male,0,30-45,masters
1203,2014,29450605050,0.0,4.0,1.0,0.0,5.0,female,0,30-45,bachelors
1204,2018,135082628115,0.0,1.0,3.0,7.0,11.0,male,0,30-45,masters
1205,2021,82326589652,1.0,10.0,3.0,0.0,14.0,male,0,18-30,masters
1206,2022,56707038527,0.0,1.0,3.0,9.0,13.0,male,0,18-30,bachelors
1207,2025,151830513651,2.0,53.0,16.0,7.0,78.0,male,0,30-45,bachelors
1208,2026,108108258206,0.0,38.0,5.0,2.0,43.0,female,1,18-30,hs
1209,2027,192401509473,0.0,27.0,0.0,11.0,38.0,female,0,18-30,masters
1210,2028,149475836888,0.0,33.0,33.0,0.0,33.0,female,0,18-30,bachelors
1211,2031,82914152395,0.0,0.0,0.0,20.0,20.0,female,0,30-45,bachelors
1212,2032,93017762825,0.0,19.0,3.0,13.0,34.0,male,1,30-45,hs
1213,2034,53802434786,1.0,30.0,4.0,2.0,37.0,female,1,30-45,masters
1214,2036,77887200605,0.0,11.0,3.0,0.0,14.0,female,0,18-30,masters
1215,2037,56325225486,0.0,4.0,0.0,1.0,5.0,male,0,18-30,hs
1216,2038,41363985125,0.0,11.0,3.0,0.0,14.0,male,1,30-45,bachelors
1217,2039,27957013202,0.0,1.0,0.0,0.0,1.0,female,0,18-30,bachelors
1218,2040,26718924539,0.0,3.0,7.0,0.0,10.0,male,1,18-30,hs
1219,2041,27708271124,0.0,3.0,5.0,0.0,8.0,male,1,18-30,bachelors
1220,2042,52461926071,1.0,11.0,12.0,9.0,33.0,female,0,45-60,masters
1221,2045,81838764036,0.0,29.0,3.0,0.0,32.0,male,0,18-30,bachelors
1222,2047,31357760162,0.0,6.0,0.0,1.0,7.0,male,1,30-45,masters
1223,2052,22013653672,4.0,2.0,6.0,0.0,10.0,male,0,18-30,hs
1224,2053,74115063173,9.0,28.0,11.0,3.0,48.0,female,1,30-45,masters
1225,2055,165730767162,0.0,23.0,11.0,9.0,38.0,male,0,30-45,bachelors
1226,2057,75072204634,0.0,16.0,4.0,19.0,39.0,male,0,30-45,bachelors
1227,2058,86931321738,0.0,11.0,6.0,1.0,17.0,female,0,18-30,doctorate
1228,2059,169773285453,1.0,103.0,36.0,3.0,143.0,male,1,18-30,bachelors
1229,2063,59033400717,0.0,3.0,2.0,0.0,5.0,male,0,30-45,masters
1230,2065,82434273370,0.0,19.0,13.0,2.0,33.0,male,0,30-45,professional
1231,2071,150621034883,1.0,62.0,0.0,0.0,63.0,male,0,18-30,masters
1232,2072,56423216104,0.0,1.0,3.0,3.0,6.0,female,1,18-30,hs
1233,2075,106585534072,4.0,68.0,61.0,8.0,86.0,male,0,45-60,doctorate
1234,2079,55784629561,0.0,1.0,0.0,27.0,27.0,male,1,30-45,some
1235,2080,50446791844,0.0,3.0,3.0,0.0,6.0,male,0,18-30,bachelors
1236,2084,60239809512,0.0,3.0,4.0,0.0,7.0,female,0,18-30,hs
1237,2085,78582703329,1.0,11.0,9.0,1.0,22.0,female,0,30-45,hs
1238,2086,158457877798,3.0,47.0,7.0,17.0,74.0,male,0,18-30,bachelors
1239,2087,103063964832,0.0,11.0,5.0,125.0,141.0,male,0,18-30,hs
1240,2089,77450704897,0.0,8.0,2.0,2.0,11.0,male,0,30-45,hs
1241,2090,59566506977,0.0,6.0,2.0,1.0,9.0,female,0,30-45,bachelors
1242,2092,137583921694,0.0,11.0,9.0,6.0,26.0,male,0,18-30,bachelors
1243,2093,51147626601,0.0,9.0,10.0,0.0,11.0,male,0,18-30,some
1244,2095,52236200940,3.0,11.0,3.0,0.0,17.0,female,0,30-45,bachelors
1245,2096,31925680350,0.0,9.0,3.0,3.0,15.0,male,0,18-30,hs
1246,2097,147724986243,5.0,64.0,14.0,2.0,85.0,female,0,30-45,hs
1247,2098,55205908786,0.0,8.0,4.0,3.0,14.0,male,0,30-45,hs
1248,2099,122743493402,0.0,19.0,4.0,2.0,25.0,male,0,18-30,professional
1249,2100,81535787104,0.0,5.0,3.0,3.0,11.0,male,0,18-30,masters
1250,2101,54324794074,1.0,0.0,5.0,15.0,19.0,male,0,30-45,hs
1251,2102,51997920125,0.0,11.0,11.0,0.0,22.0,female,1,18-30,hs
1252,2103,54661732020,2.0,10.0,8.0,5.0,25.0,female,0,30-45,masters
1253,2104,58303838274,0.0,15.0,1.0,17.0,32.0,female,0,18-30,hs
1254,2105,90464123629,0.0,49.0,26.0,1.0,75.0,female,1,30-45,bachelors
1255,2108,13997187065,0.0,4.0,0.0,2.0,6.0,male,1,30-45,professional
1256,2109,53664580685,0.0,5.0,5.0,0.0,10.0,male,0,30-45,masters
1257,2110,2186001446,0.0,1.0,3.0,0.0,4.0,female,0,45-60,hs
1258,2111,59536909226,0.0,13.0,2.0,0.0,15.0,male,0,18-30,professional
1259,2112,25345392048,0.0,7.0,3.0,0.0,10.0,male,0,18-30,hs
1260,2113,80920220284,1.0,24.0,24.0,1.0,50.0,male,0,18-30,bachelors
1261,2116,45660467134,0.0,56.0,0.0,0.0,56.0,male,0,30-45,professional
1262,2118,76890369113,0.0,7.0,8.0,0.0,15.0,male,1,30-45,professional
1263,2122,31461211838,0.0,9.0,16.0,31.0,41.0,male,0,30-45,bachelors
1264,2123,131278252808,0.0,64.0,14.0,8.0,85.0,male,0,18-30,masters
1265,2124,272332191676,0.0,99.0,85.0,8.0,191.0,male,1,18-30,masters
1266,2126,22688618846,2.0,5.0,6.0,4.0,13.0,female,1,30-45,bachelors
1267,2127,55246644976,2.0,32.0,15.0,1.0,46.0,male,0,30-45,masters
1268,2128,75043187357,2.0,6.0,13.0,47.0,68.0,female,0,30-45,bachelors
1269,2131,249530567967,14.0,155.0,66.0,0.0,230.0,male,0,30-45,masters
1270,2132,128114388801,2.0,68.0,20.0,7.0,97.0,female,0,30-45,masters
1271,2133,221364642400,5.0,72.0,14.0,13.0,104.0,female,0,30-45,bachelors
1272,2135,103249942956,0.0,8.0,4.0,1.0,13.0,female,0,30-45,hs
1273,2136,75087829397,0.0,4.0,0.0,2.0,6.0,female,0,18-30,masters
1274,2139,125279995650,2.0,108.0,90.0,201.0,201.0,male,0,30-45,bachelors
1275,2140,154756941777,0.0,52.0,2.0,12.0,66.0,male,0,30-45,hs
1276,2145,122477020369,4.0,104.0,29.0,1.0,137.0,male,0,18-30,professional
1277,2146,122919519472,2.0,100.0,47.0,40.0,189.0,female,1,30-45,hs
1278,2150,235742272548,0.0,129.0,11.0,3.0,140.0,female,0,18-30,bachelors
1279,2151,104932079908,0.0,64.0,16.0,0.0,80.0,female,0,30-45,masters
1280,2155,17711991750,1.0,21.0,8.0,32.0,33.0,male,0,30-45,masters
1281,2159,127492021693,0.0,27.0,5.0,3.0,35.0,male,0,Over 60,professional
1282,2164,27340730084,0.0,25.0,14.0,0.0,26.0,male,0,18-30,bachelors
1283,2165,192891864121,0.0,28.0,0.0,14.0,42.0,female,0,18-30,masters
1284,2167,150499703406,19.0,77.0,21.0,3.0,116.0,male,0,45-60,professional
1285,2168,136070378103,0.0,68.0,16.0,12.0,96.0,female,0,30-45,bachelors
1286,2170,25831406599,6.0,28.0,20.0,1.0,55.0,male,1,30-45,masters
1287,2172,49667687491,6.0,10.0,10.0,1.0,27.0,male,0,45-60,masters
1288,2174,129648924729,1.0,64.0,63.0,0.0,64.0,female,0,18-30,bachelors
1289,2176,170705035380,0.0,47.0,6.0,3.0,56.0,male,1,18-30,bachelors
1290,2177,144917951153,0.0,34.0,34.0,0.0,34.0,female,1,18-30,bachelors
1291,2179,47236915778,0.0,12.0,0.0,2.0,14.0,male,0,18-30,masters
1292,2183,180502684739,2.0,53.0,7.0,8.0,64.0,male,0,18-30,bachelors
1293,2184,170189990195,1.0,50.0,0.0,2.0,53.0,male,0,18-30,hs
1294,2185,110906153521,1.0,71.0,9.0,2.0,83.0,male,0,30-45,bachelors
1295,2188,28944445819,0.0,20.0,8.0,1.0,27.0,female,0,45-60,hs
1296,2191,24923149523,0.0,10.0,10.0,0.0,10.0,male,0,18-30,bachelors
1297,2192,90406238559,2.0,55.0,9.0,0.0,56.0,female,0,18-30,bachelors
1298,2194,19580183462,0.0,28.0,2.0,1.0,31.0,male,0,18-30,hs
1299,2196,102045513151,0.0,70.0,4.0,6.0,80.0,male,0,45-60,hs
1300,2198,126832630438,3.0,80.0,3.0,11.0,97.0,female,0,18-30,hs
1301,2199,53948579148,2.0,57.0,20.0,3.0,79.0,male,0,18-30,some
1302,2200,27248222016,9.0,28.0,15.0,0.0,50.0,female,0,18-30,hs
1303,2202,108760014432,0.0,31.0,30.0,19.0,50.0,male,1,30-45,masters
1304,2204,51064187687,1.0,29.0,16.0,36.0,46.0,female,1,Over 60,hs
1305,2205,48292510863,1.0,33.0,12.0,0.0,40.0,male,1,30-45,bachelors
1306,2210,78281671319,5.0,13.0,4.0,1.0,23.0,female,1,30-45,hs
1307,2213,83024169126,0.0,3.0,12.0,1.0,16.0,male,0,18-30,masters
1308,2218,52474787118,5.0,5.0,1.0,6.0,17.0,male,0,18-30,bachelors
1309,2220,62597058254,0.0,5.0,2.0,2.0,9.0,male,0,45-60,masters
1310,2221,50662371081,1.0,9.0,5.0,7.0,17.0,female,0,30-45,masters
1311,2224,78807815912,0.0,5.0,4.0,20.0,27.0,male,0,18-30,hs
1312,2231,133277498048,0.0,65.0,20.0,3.0,87.0,male,0,30-45,hs
1313,2234,45725845737,7.0,12.0,8.0,3.0,30.0,female,1,30-45,professional
1314,2235,77779941916,16.0,75.0,17.0,11.0,119.0,male,0,30-45,professional
1315,2236,77939899953,0.0,6.0,1.0,1.0,8.0,male,0,30-45,masters
1316,2237,49965633508,0.0,4.0,6.0,0.0,10.0,female,0,30-45,masters
1317,2238,82811588014,0.0,0.0,0.0,17.0,17.0,male,0,18-30,hs
1318,2242,196948230577,0.0,35.0,12.0,7.0,53.0,male,0,30-45,hs
1319,2243,120953449074,12.0,77.0,45.0,37.0,167.0,female,0,18-30,bachelors
1320,2245,49121858171,0.0,3.0,6.0,0.0,8.0,male,0,18-30,professional
1321,2246,61774962103,2.0,68.0,75.0,7.0,150.0,female,0,18-30,bachelors
1322,2247,35999184760,0.0,2.0,0.0,0.0,2.0,male,1,30-45,masters
1323,2248,191628687382,0.0,49.0,9.0,1.0,59.0,female,0,18-30,bachelors
1324,2249,2244394741,0.0,3.0,0.0,0.0,3.0,female,0,30-45,bachelors
1325,2250,124076521408,4.0,2.0,2.0,65.0,70.0,male,0,18-30,hs
1326,2251,174082381814,0.0,79.0,6.0,1.0,86.0,female,0,18-30,masters
1327,2252,178447090777,23.0,77.0,26.0,53.0,171.0,female,1,30-45,masters
1328,2253,104064437395,5.0,40.0,7.0,5.0,57.0,female,0,18-30,bachelors
1329,2254,97635921127,17.0,40.0,29.0,0.0,41.0,male,1,18-30,bachelors
1330,2259,103254039000,5.0,67.0,22.0,4.0,98.0,male,0,30-45,hs
1331,2261,21737671038,2.0,16.0,3.0,3.0,24.0,male,0,18-30,bachelors
1332,2264,74979245976,0.0,17.0,3.0,0.0,20.0,male,1,18-30,bachelors
1333,2265,173242309953,0.0,100.0,14.0,3.0,117.0,female,0,30-45,bachelors
1334,2268,105586777961,0.0,49.0,8.0,0.0,56.0,female,1,45-60,hs
1335,2269,91008128832,0.0,17.0,7.0,8.0,32.0,male,0,18-30,hs
1336,2270,29952518439,0.0,7.0,3.0,0.0,10.0,male,0,18-30,hs
1337,2272,11484912472,0.0,11.0,0.0,1.0,11.0,female,0,30-45,bachelors
1338,2273,108254513414,0.0,59.0,3.0,3.0,64.0,male,0,18-30,hs
1339,2275,208829554102,0.0,50.0,2.0,2.0,54.0,female,0,18-30,bachelors
