,worker_id,rev_id,toxicity,toxicity_score,gender,english_first_language,age_group,education
2679,3155,133266194036.0,42,290.0,male,0,18-30,hs
2680,3156,133368146581.0,42,245.0,female,1,18-30,masters
2681,3157,134559921959.0,49,283.0,male,0,Under 18,bachelors
2682,3158,133239966151.0,54,139.0,male,0,18-30,bachelors
2683,3159,133018862541.0,52,85.0,male,0,18-30,bachelors
2684,3160,114967456654.0,42,262.0,male,0,45-60,bachelors
2685,3161,18824358409.0,8,30.0,male,0,18-30,hs
2686,3162,133968038572.0,51,216.0,female,0,30-45,masters
2687,3163,132624530713.0,29,361.0,male,0,18-30,masters
2688,3164,124299769186.0,23,-26.0,male,1,18-30,bachelors
2689,3165,124780623827.0,67,-16.0,female,0,18-30,bachelors
2690,3166,127956430868.0,8,6.0,male,0,18-30,bachelors
2691,3169,127455952786.0,53,236.0,male,1,18-30,hs
2692,3170,4381833201.0,2,8.0,female,0,45-60,bachelors
2693,3171,50403959709.0,29,5.0,male,1,18-30,hs
2694,3172,140271223248.0,51,-52.0,male,0,18-30,professional
2695,3173,133404753862.0,67,28.0,male,0,18-30,hs
2696,3174,127442787053.0,17,-34.0,female,0,18-30,bachelors
2697,3175,131272654707.0,40,60.0,male,0,30-45,bachelors
2698,3177,55575796619.0,24,82.0,male,0,18-30,bachelors
2699,3178,20607433599.0,17,-7.0,male,0,30-45,masters
2700,3180,19726466143.0,11,37.0,female,1,30-45,hs
2701,3181,127332019529.0,26,21.0,male,0,18-30,bachelors
2702,3182,29007718239.0,6,38.0,female,1,30-45,bachelors
2703,3184,127790233712.0,93,6.0,female,0,45-60,bachelors
2704,3185,128219165697.0,109,153.0,male,0,18-30,hs
2705,3186,118986914830.0,35,358.0,male,1,30-45,bachelors
2706,3188,94122679511.0,95,-8.0,female,0,,bachelors
2707,3189,29876422004.0,13,4.0,female,0,18-30,bachelors
2708,3190,9814471214.0,5,16.0,female,1,18-30,hs
2709,3191,129960761955.0,66,82.0,male,0,30-45,bachelors
2710,3192,131071111380.0,66,48.0,male,0,45-60,masters
2711,3195,128928274498.0,47,314.0,male,1,18-30,bachelors
2712,3196,110488632005.0,44,253.0,male,1,18-30,masters
2713,3197,140416396581.0,41,253.0,male,0,30-45,bachelors
2714,3198,124218331771.0,44,156.0,male,0,30-45,bachelors
2715,3199,76890649108.0,36,-29.0,female,0,18-30,hs
2716,3200,129711661166.0,89,-26.0,female,1,18-30,bachelors
2717,3201,123665715493.0,96,-71.0,female,0,18-30,bachelors
2718,3202,87922721197.0,50,-18.0,female,0,18-30,masters
2719,3203,102295086025.0,77,-46.0,female,1,18-30,masters
2720,3204,124871715301.0,51,3.0,female,0,Under 18,hs
2721,3205,39182792455.0,37,0.0,female,0,30-45,professional
2722,3207,70927757563.0,56,94.0,male,0,18-30,bachelors
2723,3208,135879122608.0,82,49.0,female,1,Under 18,bachelors
2724,3210,31532765929.0,36,-35.0,female,0,18-30,some
2725,3211,129937684034.0,39,-59.0,female,0,18-30,hs
2726,3212,130535109804.0,48,347.0,male,0,18-30,doctorate
2727,3213,40456000628.0,47,-37.0,male,0,30-45,masters
2728,3214,127827621339.0,56,-73.0,female,0,18-30,hs
2729,3215,131185273713.0,48,34.0,male,0,30-45,bachelors
2730,3216,130887565706.0,63,-99.0,female,0,18-30,hs
2731,3217,130623509239.0,134,-86.0,female,0,18-30,bachelors
2732,3218,129375752843.0,15,3.0,female,0,18-30,bachelors
2733,3219,125688821947.0,36,11.0,female,0,,bachelors
2734,3220,125395106627.0,214,-151.0,female,0,18-30,masters
2735,3221,133199164438.0,66,216.0,male,0,,hs
2736,3222,126951045889.0,38,328.0,male,0,45-60,hs
2737,3223,124679620870.0,45,165.0,male,0,18-30,bachelors
2738,3224,127677149744.0,34,-48.0,female,1,18-30,bachelors
2739,3225,123938872991.0,37,-29.0,male,0,18-30,bachelors
2740,3226,130200444415.0,75,-67.0,female,0,18-30,bachelors
2741,3227,130640186896.0,19,-22.0,female,0,18-30,bachelors
2742,3228,127999327216.0,30,-39.0,female,0,18-30,bachelors
2743,3229,129051661453.0,27,18.0,female,0,18-30,hs
2744,3230,87448807775.0,32,-26.0,female,0,Under 18,some
2745,3231,121514167198.0,40,19.0,female,0,18-30,hs
2746,3233,125784154946.0,84,-16.0,male,0,30-45,bachelors
2747,3235,124589499699.0,55,278.0,female,0,30-45,bachelors
2748,3236,126781379961.0,121,-122.0,male,0,18-30,hs
2749,3237,119821634245.0,27,-6.0,male,0,18-30,masters
2750,3238,5231007187.0,2,3.0,male,1,30-45,bachelors
2751,3240,126201652992.0,46,252.0,male,1,18-30,bachelors
2752,3241,5214191347.0,2,10.0,male,0,18-30,bachelors
2753,3242,131182815198.0,88,106.0,male,0,18-30,hs
2754,3243,129426860324.0,39,349.0,male,1,18-30,doctorate
2755,3244,128523472036.0,86,-57.0,female,0,18-30,hs
2756,3246,130412197240.0,29,-37.0,female,1,,bachelors
2757,3247,123967955549.0,63,260.0,male,0,30-45,masters
2758,3248,138114393035.0,55,-63.0,female,0,18-30,bachelors
2759,3249,128795240190.0,53,-47.0,male,0,18-30,bachelors
2760,3251,127445064019.0,29,74.0,female,0,18-30,bachelors
2761,3252,18269901689.0,28,-7.0,female,0,18-30,bachelors
2762,3253,122885984234.0,103,4.0,female,0,,masters
2763,3254,128473451005.0,133,-35.0,male,0,18-30,bachelors
2764,3256,128914046013.0,72,224.0,female,1,30-45,hs
2765,3258,131637784143.0,89,-55.0,female,0,18-30,bachelors
2766,3260,126603410569.0,47,-36.0,female,0,18-30,hs
2767,3262,127463926512.0,62,98.0,male,0,30-45,professional
2768,3265,133854500161.0,51,335.0,male,0,30-45,hs
2769,3266,130344837641.0,12,-17.0,male,0,18-30,professional
2770,3267,125019086289.0,84,229.0,male,0,,masters
2771,3268,123379315628.0,53,-38.0,male,0,18-30,hs
2772,3269,129028666728.0,93,-24.0,male,0,30-45,bachelors
2773,3270,46745495241.0,16,13.0,male,0,,hs
2774,3271,127539272252.0,73,257.0,male,0,,masters
2775,3272,42848507141.0,41,-22.0,male,0,30-45,hs
2776,3273,130895894426.0,67,-28.0,male,0,18-30,bachelors
2777,3274,23552317141.0,19,-16.0,female,0,18-30,bachelors
2778,3275,43916615151.0,20,106.0,female,1,18-30,bachelors
2779,3276,115628685322.0,118,-78.0,female,0,18-30,masters
2780,3277,112495293925.0,78,-53.0,female,0,,bachelors
2781,3278,92291197481.0,72,48.0,female,0,45-60,hs
2782,3279,122396821640.0,46,-24.0,male,0,Under 18,hs
2783,3280,128852728474.0,81,-56.0,female,0,18-30,bachelors
2784,3281,104924990018.0,34,254.0,female,0,45-60,hs
2785,3282,129491196143.0,64,229.0,female,0,30-45,bachelors
2786,3283,1794310893.0,2,-1.0,female,0,30-45,hs
2787,3284,107160174167.0,39,245.0,male,0,18-30,masters
2788,3285,132430576995.0,61,-59.0,male,1,30-45,bachelors
2789,3287,89501249429.0,49,-68.0,male,1,18-30,bachelors
2790,3288,129588139094.0,86,165.0,male,0,30-45,some
2791,3289,23245772530.0,8,9.0,male,1,18-30,bachelors
2792,3291,130869899739.0,152,-98.0,male,0,45-60,professional
2793,3292,133660331016.0,78,31.0,male,1,,hs
2794,3293,130937216092.0,46,330.0,male,0,45-60,bachelors
2795,3294,129394404724.0,63,243.0,male,0,18-30,bachelors
2796,3296,122623157282.0,20,-11.0,female,0,18-30,bachelors
2797,3297,105817788552.0,52,-15.0,male,0,18-30,hs
2798,3298,129249441261.0,55,96.0,female,0,30-45,masters
2799,3299,137173279727.0,51,229.0,male,0,30-45,bachelors
2800,3300,133999117315.0,52,-14.0,female,0,30-45,bachelors
2801,3301,130553641963.0,28,32.0,female,1,18-30,bachelors
2802,3302,125601782305.0,82,-29.0,female,0,18-30,masters
2803,3304,29381920290.0,10,-11.0,male,1,18-30,masters
2804,3306,125996547412.0,46,-47.0,female,0,18-30,some
2805,3307,122947402604.0,43,-15.0,male,0,18-30,bachelors
2806,3308,133773933380.0,47,239.0,female,0,30-45,bachelors
2807,3309,132336166169.0,48,16.0,female,0,18-30,bachelors
2808,3310,125717022954.0,40,331.0,female,0,30-45,professional
2809,3311,129102346925.0,29,3.0,male,0,30-45,bachelors
2810,3312,105766971456.0,34,-43.0,female,1,18-30,hs
2811,3313,127608273949.0,32,365.0,male,0,45-60,hs
2812,3314,132584266298.0,146,-55.0,male,0,18-30,hs
2813,3315,126484568786.0,76,-68.0,male,1,18-30,masters
2814,3316,64275335394.0,30,-20.0,male,0,18-30,hs
2815,3319,120513773179.0,60,-4.0,female,0,30-45,bachelors
2816,3320,10502248011.0,7,34.0,male,1,18-30,bachelors
2817,3321,64618948404.0,22,160.0,male,0,Under 18,hs
2818,3323,120437186782.0,46,-27.0,male,0,,masters
2819,3324,127319053129.0,93,188.0,male,0,18-30,masters
2820,3325,122333723321.0,83,-45.0,female,0,30-45,professional
2821,3327,105000506684.0,34,-20.0,male,0,45-60,masters
2822,3328,129409904411.0,39,-22.0,female,0,Over 60,some
2823,3329,128351774101.0,34,58.0,male,0,30-45,hs
2824,3330,128361618557.0,38,322.0,male,0,30-45,masters
2825,3332,133261246294.0,98,-44.0,male,0,30-45,bachelors
2826,3333,130506629996.0,27,-38.0,female,1,18-30,bachelors
2827,3334,132174419775.0,76,-78.0,male,0,30-45,masters
2828,3335,132085493086.0,34,144.0,male,0,30-45,hs
2829,3336,128526159418.0,36,-2.0,male,0,18-30,hs
2830,3337,123665977218.0,21,85.0,male,0,18-30,bachelors
2831,3338,119282948749.0,37,275.0,male,1,30-45,bachelors
2832,3339,124090285757.0,31,225.0,male,0,18-30,bachelors
2833,3340,128257504154.0,73,-43.0,male,0,18-30,bachelors
2834,3342,26242184971.0,24,5.0,male,0,18-30,bachelors
2835,3343,127838473540.0,31,-19.0,male,0,30-45,bachelors
2836,3346,115196307918.0,74,165.0,female,1,30-45,hs
2837,3347,133349062476.0,44,-42.0,male,0,18-30,bachelors
2838,3348,127887412584.0,25,-9.0,female,0,30-45,masters
2839,3349,10780420606.0,7,-2.0,female,0,30-45,bachelors
2840,3350,83160994933.0,85,39.0,female,1,18-30,bachelors
2841,3351,125746048372.0,39,18.0,male,0,30-45,hs
2842,3352,137322919606.0,39,29.0,female,0,18-30,bachelors
2843,3353,129355371599.0,54,-37.0,male,0,18-30,bachelors
2844,3354,126048077491.0,58,-55.0,female,0,18-30,hs
2845,3355,9593393142.0,17,-7.0,male,0,30-45,bachelors
2846,3356,135260200091.0,118,146.0,male,0,18-30,hs
2847,3357,127471620043.0,109,-12.0,female,0,30-45,bachelors
2848,3358,12317729053.0,10,-12.0,male,0,18-30,some
2849,3359,37896987148.0,31,16.0,male,0,45-60,professional
2850,3361,137961453123.0,37,-11.0,male,0,18-30,bachelors
2851,3362,122603188253.0,28,293.0,male,0,18-30,masters
2852,3363,122133796214.0,59,198.0,male,1,30-45,bachelors
2853,3364,128203483895.0,41,-18.0,male,0,18-30,bachelors
2854,3365,121529428017.0,58,21.0,female,0,18-30,masters
2855,3366,93655627341.0,92,78.0,male,1,45-60,masters
2856,3367,122210112692.0,45,36.0,male,1,30-45,professional
2857,3369,133690250049.0,60,-78.0,female,0,30-45,professional
2858,3370,123970306975.0,13,-18.0,male,0,18-30,hs
2859,3371,126734675212.0,13,42.0,male,1,18-30,bachelors
2860,3372,129578463915.0,43,-62.0,female,0,18-30,bachelors
2861,3373,87156303553.0,26,-12.0,male,0,18-30,bachelors
2862,3376,130969752873.0,69,146.0,female,0,18-30,hs
2863,3378,121957161558.0,118,-29.0,male,0,30-45,bachelors
2864,3379,48132724606.0,50,-22.0,male,0,30-45,bachelors
2865,3380,124411063644.0,76,256.0,male,0,18-30,bachelors
2866,3381,131785659874.0,38,-31.0,male,0,Under 18,hs
2867,3382,131555383434.0,118,-88.0,male,0,18-30,bachelors
2868,3383,112126114841.0,50,-66.0,female,0,18-30,hs
2869,3384,131726408001.0,49,-42.0,male,0,18-30,bachelors
2870,3385,27510362368.0,13,-5.0,male,0,30-45,professional
2871,3387,134927235674.0,52,46.0,male,0,18-30,bachelors
2872,3388,35789502594.0,45,-17.0,female,0,18-30,bachelors
2873,3389,35750705896.0,14,23.0,male,0,30-45,masters
2874,3390,34853367389.0,11,23.0,male,1,Over 60,bachelors
2875,3391,132501382043.0,47,248.0,male,1,18-30,bachelors
2876,3392,125361308636.0,71,-24.0,female,1,45-60,hs
2877,3393,128731621886.0,64,-35.0,female,1,30-45,bachelors
2878,3395,68341249505.0,29,62.0,male,0,45-60,bachelors
2879,3397,131627494770.0,50,249.0,female,1,18-30,hs
2880,3398,89880354525.0,70,-59.0,female,0,18-30,bachelors
2881,3399,129780154226.0,52,-28.0,male,1,18-30,masters
2882,3400,73590141862.0,20,-12.0,male,1,30-45,bachelors
2883,3401,68764070558.0,22,66.0,female,0,30-45,masters
2884,3402,130176898910.0,91,89.0,female,0,18-30,bachelors
2885,3403,131360425883.0,80,-88.0,male,0,18-30,some
2886,3404,126672215258.0,87,-82.0,male,0,45-60,professional
2887,3405,72383884513.0,10,-12.0,male,1,Under 18,hs
2888,3407,99756823531.0,56,27.0,male,1,30-45,bachelors
2889,3409,36299456640.0,17,45.0,female,1,45-60,hs
2890,3410,130690049804.0,58,-65.0,male,0,18-30,bachelors
2891,3412,63158154868.0,40,101.0,female,0,30-45,hs
2892,3414,129139144649.0,85,-102.0,female,0,18-30,bachelors
2893,3415,129867031041.0,41,-37.0,female,0,30-45,professional
2894,3418,125265833008.0,107,-76.0,female,0,18-30,bachelors
2895,3419,113627444350.0,23,22.0,female,1,,masters
2896,3420,126070788126.0,65,-36.0,male,0,30-45,masters
2897,3421,100340069166.0,56,63.0,male,0,30-45,bachelors
2898,3423,3851341535.0,2,2.0,male,1,18-30,bachelors
2899,3424,29995028429.0,14,1.0,male,0,18-30,bachelors
2900,3425,124348835434.0,52,-25.0,male,0,18-30,hs
2901,3426,131185926689.0,124,42.0,female,1,,masters
2902,3428,132998191507.0,64,60.0,male,0,30-45,bachelors
2903,3429,129777577816.0,68,25.0,female,0,30-45,professional
2904,3430,68456997597.0,50,-11.0,female,0,45-60,masters
2905,3431,48751846921.0,53,-6.0,female,0,30-45,bachelors
2906,3432,74099677296.0,21,2.0,female,0,18-30,professional
2907,3433,12331526054.0,5,32.0,female,0,30-45,masters
2908,3434,123027114495.0,47,262.0,male,0,18-30,hs
2909,3437,124589616301.0,6,-6.0,male,1,18-30,bachelors
2910,3438,128462195541.0,21,-16.0,male,1,18-30,bachelors
2911,3439,129374801735.0,36,15.0,female,0,30-45,bachelors
2912,3440,16637979996.0,12,17.0,male,1,18-30,bachelors
2913,3441,48349459267.0,22,91.0,male,0,18-30,bachelors
2914,3442,8886787712.0,6,4.0,male,1,18-30,hs
2915,3443,121297580789.0,64,235.0,male,0,18-30,bachelors
2916,3444,128347953439.0,85,158.0,female,0,18-30,hs
2917,3445,119935800718.0,41,57.0,male,0,18-30,hs
2918,3446,129603501914.0,42,-44.0,male,1,18-30,some
2919,3447,2439049689.0,1,-2.0,male,0,18-30,bachelors
2920,3448,130406980387.0,64,140.0,male,0,Under 18,some
2921,3449,126567497092.0,28,1.0,female,0,18-30,masters
2922,3450,127109563311.0,32,2.0,female,0,30-45,hs
2923,3451,132902495053.0,46,-9.0,male,0,18-30,hs
2924,3453,126327138348.0,50,204.0,male,0,30-45,hs
2925,3454,47735813160.0,23,104.0,male,0,Under 18,hs
2926,3455,121662565568.0,43,18.0,male,0,30-45,masters
2927,3456,129277625823.0,32,14.0,male,0,18-30,hs
2928,3458,107626011729.0,35,275.0,male,0,18-30,hs
2929,3459,127839627821.0,51,173.0,male,0,18-30,hs
2930,3460,104576088313.0,91,-90.0,female,0,Over 60,professional
2931,3461,134299790265.0,100,164.0,male,0,30-45,professional
2932,3462,105211514326.0,43,78.0,male,0,30-45,hs
2933,3463,130790152572.0,83,-17.0,female,1,18-30,bachelors
2934,3464,121081920274.0,46,4.0,male,0,18-30,bachelors
2935,3465,121660976611.0,115,-74.0,female,1,18-30,bachelors
2936,3468,122603008537.0,49,261.0,male,0,30-45,bachelors
2937,3470,132558585514.0,42,-51.0,female,0,18-30,masters
2938,3471,33900121852.0,17,52.0,female,0,30-45,hs
2939,3472,113231118223.0,50,171.0,female,0,18-30,bachelors
2940,3475,22593390323.0,10,-10.0,female,0,18-30,hs
2941,3476,118534316024.0,97,104.0,female,0,30-45,professional
2942,3478,122801226266.0,66,190.0,female,0,18-30,masters
2943,3479,128943408340.0,52,272.0,male,0,30-45,some
2944,3480,130439158968.0,54,4.0,male,0,18-30,professional
2945,3482,132757199368.0,42,-26.0,male,0,18-30,bachelors
2946,3483,62169460924.0,32,4.0,male,0,18-30,bachelors
2947,3484,63620550864.0,45,98.0,male,0,18-30,hs
2948,3485,129417988286.0,63,265.0,male,0,30-45,bachelors
2949,3486,58686109465.0,72,72.0,female,1,45-60,hs
2950,3488,128055094810.0,86,93.0,male,0,30-45,professional
2951,3489,126454204243.0,32,-16.0,male,0,18-30,hs
2952,3490,126495394716.0,34,331.0,male,0,18-30,hs
2953,3491,120907306120.0,55,257.0,female,1,18-30,hs
2954,3492,127145187659.0,31,277.0,male,1,18-30,professional
2955,3493,128861192793.0,38,-8.0,male,0,18-30,hs
2956,3495,78123458996.0,45,215.0,male,0,18-30,masters
2957,3496,127580103768.0,29,-27.0,female,0,45-60,hs
2958,3498,2041802022.0,1,5.0,male,0,30-45,hs
2959,3499,116405063333.0,52,41.0,female,0,30-45,hs
2960,3500,130261369775.0,46,390.0,male,0,18-30,hs
2961,3502,60922968636.0,29,126.0,female,0,30-45,masters
2962,3504,129354482177.0,59,243.0,male,0,18-30,hs
2963,3505,126990817463.0,35,-55.0,male,0,30-45,masters
2964,3506,124926826327.0,57,286.0,male,0,45-60,professional
2965,3507,122020214442.0,78,186.0,female,0,30-45,masters
2966,3508,102180653327.0,44,143.0,male,0,30-45,masters
2967,3509,68202411627.0,41,130.0,male,0,18-30,hs
2968,3510,64228018103.0,33,88.0,female,1,30-45,bachelors
2969,3511,134922763937.0,71,219.0,male,0,45-60,professional
2970,3512,127204465839.0,51,299.0,female,0,18-30,bachelors
2971,3514,125370587282.0,273,-334.0,male,0,18-30,hs
2972,3516,124208626952.0,24,9.0,male,1,18-30,bachelors
2973,3517,129997067962.0,33,-20.0,female,1,18-30,masters
2974,3518,122934008268.0,49,-27.0,female,0,18-30,bachelors
2975,3519,70049680163.0,18,-23.0,male,0,18-30,bachelors
2976,3520,130874105015.0,68,295.0,male,0,45-60,hs
2977,3521,133217278520.0,35,-12.0,female,0,18-30,masters
2978,3523,124019140549.0,78,-59.0,male,0,30-45,masters
2979,3524,120024664822.0,156,103.0,male,0,18-30,bachelors
2980,3525,133507569957.0,33,143.0,female,1,45-60,professional
2981,3526,139972565160.0,46,313.0,female,0,Under 18,bachelors
2982,3527,33107552398.0,10,6.0,female,0,30-45,masters
2983,3528,130465902290.0,10,-9.0,female,0,18-30,hs
2984,3530,127529564889.0,55,255.0,female,0,30-45,bachelors
2985,3531,132520992600.0,56,281.0,male,1,18-30,bachelors
2986,3533,133877762636.0,53,292.0,male,0,30-45,bachelors
2987,3534,125696385863.0,56,174.0,female,0,18-30,bachelors
2988,3535,127586073939.0,56,-13.0,female,0,18-30,bachelors
2989,3536,134232834802.0,58,74.0,female,0,18-30,hs
2990,3537,54219205340.0,33,118.0,male,0,18-30,bachelors
2991,3538,44362884061.0,22,51.0,male,0,18-30,hs
2992,3540,47732444344.0,25,16.0,male,0,45-60,hs
2993,3542,122547315205.0,44,-37.0,female,0,18-30,professional
2994,3543,129696952044.0,86,182.0,female,1,18-30,hs
2995,3544,69105660381.0,15,193.0,male,0,18-30,bachelors
2996,3545,96330560638.0,37,2.0,male,1,18-30,bachelors
2997,3546,40465976171.0,10,65.0,male,0,30-45,professional
2998,3547,2272961637.0,3,3.0,female,0,45-60,bachelors
2999,3548,90791528458.0,33,-4.0,male,0,45-60,hs
3000,3549,55860305137.0,18,61.0,female,0,30-45,masters
3001,3550,22162223300.0,16,20.0,female,1,45-60,bachelors
3002,3551,122985225675.0,36,214.0,male,0,18-30,bachelors
3003,3552,125520960157.0,38,8.0,male,0,Under 18,hs
3004,3553,128438307020.0,75,251.0,male,0,18-30,some
3005,3554,2640124606.0,2,2.0,male,0,18-30,hs
3006,3555,43774102381.0,27,37.0,female,1,45-60,bachelors
3007,3556,93516776013.0,46,-41.0,male,1,18-30,bachelors
3008,3557,7465703455.0,3,21.0,female,0,30-45,doctorate
3009,3558,125246907533.0,80,122.0,male,1,30-45,doctorate
3010,3559,71918694569.0,62,19.0,male,0,30-45,hs
3011,3560,9610455733.0,2,-2.0,female,0,30-45,masters
3012,3562,132030683873.0,54,302.0,male,1,18-30,bachelors
3013,3564,130488661517.0,45,-13.0,male,0,18-30,bachelors
3014,3565,133125674242.0,76,11.0,male,0,30-45,bachelors
3015,3566,55351552384.0,13,-6.0,male,0,18-30,bachelors
3016,3567,2514124282.0,0,1.0,male,1,18-30,bachelors
3017,3568,122346731253.0,36,348.0,female,0,30-45,bachelors
3018,3569,127138038709.0,46,132.0,male,0,18-30,hs
3019,3570,25227620646.0,15,31.0,female,0,45-60,professional
3020,3571,130491722484.0,25,23.0,female,1,18-30,masters
3021,3573,123508825616.0,51,205.0,male,1,18-30,professional
3022,3574,114187163145.0,58,-61.0,male,1,18-30,bachelors
3023,3575,130036440171.0,35,16.0,female,0,18-30,masters
3024,3576,117835764067.0,37,-4.0,male,1,18-30,bachelors
3025,3577,122340801642.0,34,-31.0,male,1,18-30,bachelors
3026,3578,132059278289.0,75,189.0,female,0,18-30,hs
3027,3579,23331469229.0,15,42.0,female,0,45-60,professional
3028,3580,25120811534.0,11,42.0,male,1,30-45,professional
3029,3581,97042932469.0,194,-168.0,male,1,30-45,bachelors
3030,3582,27449460776.0,16,42.0,male,0,Under 18,some
3031,3584,130182834705.0,31,-19.0,female,1,30-45,masters
3032,3585,99841893308.0,50,250.0,male,0,Under 18,hs
3033,3586,124748649316.0,23,3.0,male,1,,masters
3034,3587,125515558336.0,28,39.0,male,1,30-45,masters
3035,3588,126729606776.0,63,-33.0,female,0,30-45,bachelors
3036,3589,127145845718.0,53,262.0,female,0,18-30,professional
3037,3590,4937200199.0,8,-1.0,male,0,30-45,professional
3038,3591,124175966225.0,33,152.0,male,0,30-45,masters
3039,3592,102882145196.0,93,-43.0,male,0,18-30,bachelors
3040,3594,97046506772.0,43,243.0,female,1,30-45,bachelors
3041,3595,7813549562.0,4,12.0,male,0,18-30,masters
3042,3596,45723890767.0,8,137.0,male,0,18-30,hs
3043,3598,121210476459.0,10,-10.0,male,0,18-30,masters
3044,3600,14599144998.0,10,19.0,female,1,45-60,professional
3045,3602,130305314935.0,8,-16.0,male,0,18-30,bachelors
3046,3604,126107044876.0,129,-53.0,female,1,18-30,bachelors
3047,3605,108299650219.0,42,271.0,male,1,30-45,bachelors
3048,3606,77112746245.0,23,190.0,male,0,Under 18,hs
3049,3608,121741664905.0,44,283.0,male,0,30-45,bachelors
3050,3609,127589743625.0,56,112.0,male,0,30-45,professional
3051,3611,39530571120.0,22,47.0,male,0,45-60,masters
3052,3612,127823588831.0,37,-24.0,male,0,30-45,hs
3053,3613,132466851176.0,70,261.0,female,0,30-45,hs
3054,3614,95001982911.0,50,209.0,male,0,30-45,bachelors
3055,3615,126140455046.0,88,202.0,male,0,30-45,masters
3056,3616,130932730579.0,29,43.0,male,0,18-30,hs
3057,3618,137004256884.0,31,34.0,male,0,30-45,bachelors
3058,3619,129616542581.0,69,267.0,male,0,18-30,hs
3059,3620,108690998954.0,24,36.0,male,1,30-45,masters
3060,3622,39406696158.0,19,0.0,male,0,18-30,bachelors
3061,3623,29185140689.0,22,56.0,male,0,18-30,bachelors
3062,3626,111659221782.0,30,-21.0,male,1,18-30,masters
3063,3627,105735991669.0,34,276.0,male,0,18-30,hs
3064,3628,121385421480.0,13,-13.0,male,0,18-30,bachelors
3065,3629,125460052000.0,35,321.0,male,0,Under 18,bachelors
3066,3631,114792364928.0,53,121.0,male,0,30-45,hs
3067,3632,33949872644.0,9,85.0,female,0,30-45,masters
3068,3633,125412251259.0,65,237.0,male,0,30-45,bachelors
3069,3635,15732396606.0,8,12.0,male,0,30-45,professional
3070,3636,128852143078.0,31,-16.0,female,1,18-30,hs
3071,3637,128508957550.0,87,-59.0,male,0,18-30,bachelors
3072,3638,139044794534.0,26,76.0,male,0,45-60,hs
3073,3639,144572421857.0,48,247.0,male,0,30-45,bachelors
3074,3640,120836809723.0,89,-53.0,male,1,18-30,masters
3075,3641,125158202566.0,28,135.0,male,1,18-30,bachelors
3076,3642,125468899693.0,108,188.0,male,0,30-45,professional
3077,3645,129055127131.0,51,177.0,female,0,45-60,bachelors
3078,3648,133810619835.0,285,-371.0,female,1,18-30,bachelors
3079,3649,28604310537.0,13,7.0,male,1,30-45,hs
3080,3650,127860757155.0,62,173.0,male,0,30-45,professional
3081,3651,125055867696.0,35,336.0,female,0,18-30,bachelors
3082,3653,57157041704.0,28,89.0,male,0,30-45,hs
3083,3654,127219125396.0,38,26.0,male,0,30-45,hs
3084,3656,4631085089.0,4,4.0,male,0,30-45,hs
3085,3657,5516583038.0,5,0.0,male,0,18-30,hs
3086,3659,126141165604.0,127,159.0,female,0,18-30,hs
3087,3660,79763256022.0,24,-8.0,female,1,18-30,hs
3088,3661,134566971598.0,75,237.0,male,0,18-30,professional
3089,3662,126543080396.0,56,263.0,female,1,30-45,hs
3090,3664,65993891567.0,34,19.0,male,1,30-45,masters
3091,3665,126174602320.0,45,304.0,male,0,18-30,bachelors
3092,3666,5846687537.0,3,1.0,female,1,30-45,hs
3093,3667,57888843399.0,25,58.0,male,0,Under 18,bachelors
3094,3668,82113157560.0,67,96.0,male,0,30-45,bachelors
3095,3669,7403316258.0,6,-1.0,female,1,45-60,bachelors
3096,3670,11702219779.0,2,-1.0,male,1,18-30,bachelors
3097,3672,6339567627.0,5,1.0,male,0,30-45,professional
3098,3673,130800141637.0,53,283.0,male,1,30-45,bachelors
3099,3674,12327750038.0,1,2.0,male,0,30-45,professional
3100,3675,128234219173.0,70,73.0,female,1,30-45,bachelors
3101,3676,128521672124.0,67,11.0,female,0,45-60,hs
3102,3677,128600538096.0,76,-52.0,male,0,18-30,hs
3103,3678,130386816462.0,70,261.0,male,0,18-30,bachelors
3104,3679,128813329979.0,47,327.0,male,0,18-30,bachelors
3105,3681,2871107166.0,0,2.0,female,1,30-45,masters
3106,3682,134192055966.0,64,31.0,male,0,30-45,masters
3107,3683,129955983496.0,51,-20.0,male,1,18-30,bachelors
3108,3684,134714240551.0,30,-10.0,female,0,45-60,bachelors
3109,3685,131181869344.0,54,-9.0,male,0,30-45,hs
3110,3686,106364516216.0,29,308.0,female,0,18-30,masters
3111,3687,137043431810.0,65,2.0,male,1,45-60,bachelors
3112,3688,107636972843.0,32,241.0,female,0,18-30,hs
3113,3691,122899713224.0,55,24.0,female,0,30-45,doctorate
3114,3692,129973479732.0,44,95.0,male,0,18-30,professional
3115,3694,131970291194.0,49,306.0,female,1,,hs
3116,3695,122877723533.0,127,-2.0,female,1,30-45,bachelors
3117,3697,125827096227.0,53,301.0,female,1,18-30,hs
3118,3698,126227445154.0,128,-41.0,female,1,18-30,bachelors
3119,3700,131677554794.0,91,13.0,male,0,18-30,bachelors
3120,3701,132369327474.0,54,260.0,female,0,18-30,bachelors
3121,3702,130189097297.0,86,21.0,female,0,45-60,professional
3122,3704,108493735958.0,32,118.0,female,0,18-30,hs
3123,3705,124751146155.0,44,-42.0,male,0,30-45,masters
3124,3708,104536648101.0,66,78.0,male,0,30-45,hs
3125,3709,131032140543.0,47,-34.0,male,0,18-30,bachelors
